,timestamp,algorithm,bits,n,time,success,factor_1,factor_2
62,2025-12-28T09:19:07.465005+00:00,Pollard p-1,32,3509317919,0.0009230639989254,True,57089,61471
63,2025-12-28T09:19:07.465935+00:00,Lenstra,32,3509317919,0.0013502539950422,True,57089,61471
64,2025-12-28T09:19:08.452096+00:00,Fermat,32,3446333393,1.1240997991990298e-05,True,56813,60661
65,2025-12-28T09:19:08.452117+00:00,Pollard Rho,32,3446333393,0.0001321390009252,True,56813,60661
66,2025-12-28T09:19:08.452255+00:00,Pollard p-1,32,3446333393,0.0022111680009402,True,60661,56813
67,2025-12-28T09:19:08.454472+00:00,Lenstra,32,3446333393,0.0026156389940297,True,56813,60661
68,2025-12-28T09:19:09.161843+00:00,Fermat,32,1868829877,1.6972000594250858e-05,True,40993,45589
69,2025-12-28T09:19:09.161869+00:00,Pollard Rho,32,1868829877,8.393800089834258e-05,True,40993,45589
70,2025-12-28T09:19:09.161959+00:00,Pollard p-1,32,1868829877,6.666599801974371e-05,True,40993,45589
71,2025-12-28T09:19:09.162030+00:00,Lenstra,32,1868829877,0.000786018994404,True,40993,45589
72,2025-12-28T09:19:09.302743+00:00,Fermat,32,2610071791,1.839399919845164e-05,True,48463,53857
73,2025-12-28T09:19:09.302769+00:00,Pollard Rho,32,2610071791,0.0001296050031669,True,53857,48463
74,2025-12-28T09:19:09.302904+00:00,Pollard p-1,32,2610071791,1.1030999303329736e-05,True,53857,48463
75,2025-12-28T09:19:09.302919+00:00,Lenstra,32,2610071791,0.0165926329937065,True,48463,53857
76,2025-12-28T09:19:09.783739+00:00,Fermat,32,2629006447,3.696000203490257e-05,True,47497,55351
77,2025-12-28T09:19:09.783789+00:00,Pollard Rho,32,2629006447,0.0001223110011778,True,47497,55351
78,2025-12-28T09:19:09.783917+00:00,Pollard p-1,32,2629006447,3.80019992007874e-05,True,55351,47497
79,2025-12-28T09:19:09.783961+00:00,Lenstra,32,2629006447,0.0039545909967273,True,47497,55351
80,2025-12-28T09:19:09.990561+00:00,Fermat,40,926213359459,0.0002666729997145,True,914579,1012721
81,2025-12-28T09:19:09.990837+00:00,Pollard Rho,40,926213359459,0.0008505570003762,True,1012721,914579
82,2025-12-28T09:19:09.991693+00:00,Pollard p-1,40,926213359459,31.218246456999623,True,1012721,914579
83,2025-12-28T09:19:41.209979+00:00,Lenstra,40,926213359459,0.0004393109993543,True,914579,1012721
84,2025-12-28T09:19:45.839071+00:00,Fermat,40,651656533501,0.0006807669997215,True,738539,882359
85,2025-12-28T09:19:45.839763+00:00,Pollard Rho,40,651656533501,0.0004597389997798,True,738539,882359
86,2025-12-28T09:19:45.840230+00:00,Pollard p-1,40,651656533501,60.00904691100004,False,0,0
87,2025-12-28T09:20:45.849315+00:00,Lenstra,40,651656533501,0.0057830899895634,True,738539,882359
88,2025-12-28T09:20:50.384922+00:00,Fermat,40,929533740803,1.807399530662224e-05,True,953543,974821
89,2025-12-28T09:20:50.384950+00:00,Pollard Rho,40,929533740803,0.0003840349963866,True,953543,974821
90,2025-12-28T09:20:50.385351+00:00,Pollard p-1,40,929533740803,0.0010937460028799,True,974821,953543
91,2025-12-28T09:20:50.386451+00:00,Lenstra,40,929533740803,0.0138087209925288,True,953543,974821
92,2025-12-28T09:20:55.046070+00:00,Fermat,40,492914708423,0.000497840999742,True,647399,761377
93,2025-12-28T09:20:55.046581+00:00,Pollard Rho,40,492914708423,0.0002093160001095,True,647399,761377
94,2025-12-28T09:20:55.046796+00:00,Pollard p-1,40,492914708423,0.0002362369996262,True,761377,647399
95,2025-12-28T09:20:55.047038+00:00,Lenstra,40,492914708423,0.0878682570037199,True,647399,761377
96,2025-12-28T09:20:59.231502+00:00,Fermat,40,460344031729,0.001947499004018,True,575903,799343
97,2025-12-28T09:20:59.233460+00:00,Pollard Rho,40,460344031729,0.0001913520027301,True,575903,799343
98,2025-12-28T09:20:59.233658+00:00,Pollard p-1,40,460344031729,0.6629690369954915,True,575903,799343
99,2025-12-28T09:20:59.896668+00:00,Lenstra,40,460344031729,0.0057282370107714,True,575903,799343
100,2025-12-28T09:21:03.932699+00:00,Fermat,40,527151042829,8.26559989945963e-05,True,703139,749711
101,2025-12-28T09:21:03.932793+00:00,Pollard Rho,40,527151042829,0.0002936239980044,True,703139,749711
102,2025-12-28T09:21:03.933097+00:00,Pollard p-1,40,527151042829,0.0001366380020044,True,749711,703139
103,2025-12-28T09:21:03.933239+00:00,Lenstra,40,527151042829,0.0159610429982421,True,703139,749711
104,2025-12-28T09:21:08.179941+00:00,Fermat,40,641616399707,0.0031158460042206,True,662339,968713
105,2025-12-28T09:21:08.183069+00:00,Pollard Rho,40,641616399707,0.0001073419989552,True,662339,968713
106,2025-12-28T09:21:08.183182+00:00,Pollard p-1,40,641616399707,0.0003180409985361,True,662339,968713
107,2025-12-28T09:21:08.183510+00:00,Lenstra,40,641616399707,0.07978286499565,True,662339,968713
108,2025-12-28T09:21:12.694522+00:00,Fermat,40,367888838909,0.0008335950042237,True,541087,679907
109,2025-12-28T09:21:12.695368+00:00,Pollard Rho,40,367888838909,0.0003754499994101,True,541087,679907
110,2025-12-28T09:21:12.695750+00:00,Pollard p-1,40,367888838909,0.0490427440017811,True,541087,679907
111,2025-12-28T09:21:12.744828+00:00,Lenstra,40,367888838909,0.0107687090057879,True,541087,679907
112,2025-12-28T09:21:16.537930+00:00,Fermat,40,629930281889,0.0007921860014903,True,720173,874693
113,2025-12-28T09:21:16.538734+00:00,Pollard Rho,40,629930281889,0.0001391629994031,True,874693,720173
114,2025-12-28T09:21:16.538879+00:00,Pollard p-1,40,629930281889,0.0001826049992814,True,874693,720173
115,2025-12-28T09:21:16.539068+00:00,Lenstra,40,629930281889,0.0284563390014227,True,720173,874693
116,2025-12-28T09:21:21.052461+00:00,Fermat,40,401552602007,3.366300370544195e-05,True,620773,646859
117,2025-12-28T09:21:21.052505+00:00,Pollard Rho,40,401552602007,0.0003517939985613,True,620773,646859
118,2025-12-28T09:21:21.052862+00:00,Pollard p-1,40,401552602007,0.0007646040030522,True,620773,646859
119,2025-12-28T09:21:21.053634+00:00,Lenstra,40,401552602007,0.0103070549957919,True,620773,646859
120,2025-12-28T09:21:25.028520+00:00,Fermat,44,7649068005941,0.0247214889968745,True,2116019,3614839
121,2025-12-28T09:21:25.053286+00:00,Pollard Rho,44,7649068005941,0.0006607480027014,True,3614839,2116019
122,2025-12-28T09:21:25.053956+00:00,Pollard p-1,44,7649068005941,46.006716376999975,True,3614839,2116019
123,2025-12-28T09:22:11.060712+00:00,Lenstra,44,7649068005941,0.2292177729977993,True,2116019,3614839
124,2025-12-28T09:22:16.165589+00:00,Fermat,44,11652686667533,0.0098834579985123,True,2898121,4020773
125,2025-12-28T09:22:16.175493+00:00,Pollard Rho,44,11652686667533,0.0010907700052484,True,2898121,4020773
126,2025-12-28T09:22:16.176592+00:00,Pollard p-1,44,11652686667533,12.709020766997128,True,4020773,2898121
127,2025-12-28T09:22:28.885656+00:00,Lenstra,44,11652686667533,0.012004528005491,True,2898121,4020773
128,2025-12-28T09:22:31.823749+00:00,Fermat,44,7928959408477,0.0237800140021136,True,2174321,3646637
129,2025-12-28T09:22:31.847579+00:00,Pollard Rho,44,7928959408477,0.0002611630043247,True,2174321,3646637
130,2025-12-28T09:22:31.847855+00:00,Pollard p-1,44,7928959408477,0.0006813869986217,True,3646637,2174321
131,2025-12-28T09:22:31.848544+00:00,Lenstra,44,7928959408477,0.1582461170037277,True,2174321,3646637
132,2025-12-28T09:22:36.951681+00:00,Fermat,44,7219662332587,0.0075871500011999,True,2289149,3153863
133,2025-12-28T09:22:36.959286+00:00,Pollard Rho,44,7219662332587,0.0001864419973571,True,2289149,3153863
134,2025-12-28T09:22:36.959480+00:00,Pollard p-1,44,7219662332587,39.87556641899573,True,2289149,3153863
135,2025-12-28T09:23:16.835087+00:00,Lenstra,44,7219662332587,0.0068220620014471,True,2289149,3153863
136,2025-12-28T09:23:21.912050+00:00,Fermat,44,11270984023499,0.0007884590013418,True,3203483,3518353
137,2025-12-28T09:23:21.912850+00:00,Pollard Rho,44,11270984023499,0.0003396819956833,True,3518353,3203483
138,2025-12-28T09:23:21.913202+00:00,Pollard p-1,44,11270984023499,0.0083294300056877,True,3518353,3203483
139,2025-12-28T09:23:21.921552+00:00,Lenstra,44,11270984023499,0.1172653670073486,True,3203483,3518353
140,2025-12-28T09:23:24.884300+00:00,Fermat,44,8843145759047,5.937200330663472e-05,True,2935183,3012809
141,2025-12-28T09:23:24.884370+00:00,Pollard Rho,44,8843145759047,0.0011080730037065,True,3012809,2935183
142,2025-12-28T09:23:24.885485+00:00,Pollard p-1,44,8843145759047,60.00014429300063,False,0,0
143,2025-12-28T09:24:24.885670+00:00,Lenstra,44,8843145759047,0.0263970709929708,True,2935183,3012809
144,2025-12-28T09:24:29.940967+00:00,Fermat,44,6769463417767,0.0056171159958466,True,2258363,2997509
145,2025-12-28T09:24:29.946595+00:00,Pollard Rho,44,6769463417767,0.0011121810020995,True,2997509,2258363
146,2025-12-28T09:24:29.947714+00:00,Pollard p-1,44,6769463417767,0.6139292219959316,True,2997509,2258363
147,2025-12-28T09:24:30.561685+00:00,Lenstra,44,6769463417767,0.0688243530021281,True,2258363,2997509
148,2025-12-28T09:24:35.660170+00:00,Fermat,44,8455429430081,0.0260525239937123,True,2228777,3793753
149,2025-12-28T09:24:35.686275+00:00,Pollard Rho,44,8455429430081,0.0006119959944044,True,2228777,3793753
150,2025-12-28T09:24:35.686897+00:00,Pollard p-1,44,8455429430081,4.972400347469375e-05,True,2228777,3793753
151,2025-12-28T09:24:35.686954+00:00,Lenstra,44,8455429430081,0.000868482995429,True,2228777,3793753
152,2025-12-28T09:24:40.963485+00:00,Fermat,44,8194558628651,0.0004180500036454,True,2759881,2969171
153,2025-12-28T09:24:40.963913+00:00,Pollard Rho,44,8194558628651,0.0006221149960765,True,2969171,2759881
154,2025-12-28T09:24:40.964541+00:00,Pollard p-1,44,8194558628651,0.0012165470034233,True,2759881,2969171
155,2025-12-28T09:24:40.965765+00:00,Lenstra,44,8194558628651,0.0307192190084606,True,2759881,2969171
156,2025-12-28T09:24:46.250290+00:00,Fermat,44,8908522453769,0.004737486000522,True,2647157,3365317
157,2025-12-28T09:24:46.255039+00:00,Pollard Rho,44,8908522453769,0.0006311010001809,True,3365317,2647157
158,2025-12-28T09:24:46.255676+00:00,Pollard p-1,44,8908522453769,0.0170099189999746,True,2647157,3365317
159,2025-12-28T09:24:46.272731+00:00,Lenstra,44,8908522453769,0.0422552509990055,True,2647157,3365317
160,2025-12-28T09:24:51.511214+00:00,Fermat,48,110374662292987,0.0001011109998216,True,10413373,10599319
161,2025-12-28T09:24:51.511332+00:00,Pollard Rho,48,110374662292987,0.0006926370042492,True,10413373,10599319
162,2025-12-28T09:24:51.512031+00:00,Pollard p-1,48,110374662292987,5.378651557999547,True,10599319,10413373
163,2025-12-28T09:24:56.890740+00:00,Lenstra,48,110374662292987,0.1385272189945681,True,10413373,10599319
164,2025-12-28T09:25:02.632425+00:00,Fermat,48,160666531265971,0.0083560880011646,True,11744687,13679933
165,2025-12-28T09:25:02.640795+00:00,Pollard Rho,48,160666531265971,0.000689141001203,True,13679933,11744687
166,2025-12-28T09:25:02.641492+00:00,Pollard p-1,48,160666531265971,1.9595455529997707,True,13679933,11744687
167,2025-12-28T09:25:04.601097+00:00,Lenstra,48,160666531265971,0.2986251700058346,True,11744687,13679933
168,2025-12-28T09:25:10.404182+00:00,Fermat,48,187292224431751,0.0601581910013919,True,11258183,16636097
169,2025-12-28T09:25:10.464379+00:00,Pollard Rho,48,187292224431751,0.0022794140022597,True,16636097,11258183
170,2025-12-28T09:25:10.466667+00:00,Pollard p-1,48,187292224431751,50.839557758998126,True,16636097,11258183
171,2025-12-28T09:26:01.306281+00:00,Lenstra,48,187292224431751,0.0500979520002147,True,11258183,16636097
172,2025-12-28T09:26:07.076418+00:00,Fermat,48,145817686389229,0.012478099000873,True,10954813,13310833
173,2025-12-28T09:26:07.088936+00:00,Pollard Rho,48,145817686389229,0.0019935640011681,True,10954813,13310833
174,2025-12-28T09:26:07.090951+00:00,Pollard p-1,48,145817686389229,0.4983186669996939,True,10954813,13310833
175,2025-12-28T09:26:07.589331+00:00,Lenstra,48,145817686389229,0.0054361509974114,True,10954813,13310833
176,2025-12-28T09:26:13.346232+00:00,Fermat,48,120685959081833,0.0008086770030786,True,10711081,11267393
177,2025-12-28T09:26:13.347051+00:00,Pollard Rho,48,120685959081833,0.001626571000088,True,10711081,11267393
178,2025-12-28T09:26:13.348691+00:00,Pollard p-1,48,120685959081833,60.00208200899942,False,0,0
179,2025-12-28T09:27:13.350814+00:00,Lenstra,48,120685959081833,0.121785028008162,True,10711081,11267393
180,2025-12-28T09:27:18.949095+00:00,Fermat,48,88694735235979,0.0106952819987782,True,8499889,10434811
181,2025-12-28T09:27:18.959814+00:00,Pollard Rho,48,88694735235979,0.0010771230008685,True,8499889,10434811
182,2025-12-28T09:27:18.960913+00:00,Pollard p-1,48,88694735235979,0.0546259170005214,True,8499889,10434811
183,2025-12-28T09:27:19.015590+00:00,Lenstra,48,88694735235979,0.0717113919963594,True,8499889,10434811
184,2025-12-28T09:27:24.608319+00:00,Fermat,48,167604244402849,0.0633878969965735,True,10567619,15860171
185,2025-12-28T09:27:24.671749+00:00,Pollard Rho,48,167604244402849,0.0015845110028749,True,10567619,15860171
186,2025-12-28T09:27:24.673343+00:00,Pollard p-1,48,167604244402849,37.06923584199831,True,15860171,10567619
187,2025-12-28T09:28:01.742618+00:00,Lenstra,48,167604244402849,0.1462321839935612,True,10567619,15860171
188,2025-12-28T09:28:07.419448+00:00,Fermat,48,133911825431767,0.0480102919973433,True,9589487,13964441
189,2025-12-28T09:28:07.467500+00:00,Pollard Rho,48,133911825431767,0.0011962179996771,True,13964441,9589487
190,2025-12-28T09:28:07.468706+00:00,Pollard p-1,48,133911825431767,0.057374208998226,True,13964441,9589487
191,2025-12-28T09:28:07.526126+00:00,Lenstra,48,133911825431767,0.0765307089895941,True,9589487,13964441
192,2025-12-28T09:28:13.150920+00:00,Fermat,48,131150207718763,0.0433404560026247,True,9569773,13704631
193,2025-12-28T09:28:13.194306+00:00,Pollard Rho,48,131150207718763,0.0004598980012815,True,9569773,13704631
194,2025-12-28T09:28:13.194780+00:00,Pollard p-1,48,131150207718763,60.00359443100024,False,0,0
195,2025-12-28T09:29:13.198433+00:00,Lenstra,48,131150207718763,0.0042558949935482,True,9569773,13704631
196,2025-12-28T09:29:18.828620+00:00,Fermat,48,73286361392903,5.277899617794901e-05,True,8499229,8622707
197,2025-12-28T09:29:18.828684+00:00,Pollard Rho,48,73286361392903,0.001057226996636,True,8622707,8499229
198,2025-12-28T09:29:18.829756+00:00,Pollard p-1,48,73286361392903,60.00571162699634,False,0,0
199,2025-12-28T09:30:18.835509+00:00,Lenstra,48,73286361392903,0.0088739469938445,True,8499229,8622707
200,2025-12-28T09:30:24.334971+00:00,Fermat,52,2701875072397031,0.3528885959967738,True,40552601,66626431
201,2025-12-28T09:30:24.687919+00:00,Pollard Rho,52,2701875072397031,0.0036060080019524,True,40552601,66626431
202,2025-12-28T09:30:24.691543+00:00,Pollard p-1,52,2701875072397031,60.00243168399902,False,0,0
203,2025-12-28T09:31:24.694015+00:00,Lenstra,52,2701875072397031,0.1400444480095757,True,40552601,66626431
204,2025-12-28T09:31:31.051670+00:00,Fermat,52,1687788324089509,0.0008724509971216,True,40514531,41658839
205,2025-12-28T09:31:31.052555+00:00,Pollard Rho,52,1687788324089509,0.0013506600007531,True,41658839,40514531
206,2025-12-28T09:31:31.053912+00:00,Pollard p-1,52,1687788324089509,0.4461965220034471,True,41658839,40514531
207,2025-12-28T09:31:31.500165+00:00,Lenstra,52,1687788324089509,0.7945120770018548,True,40514531,41658839
208,2025-12-28T09:31:37.789396+00:00,Fermat,52,2388838954481869,0.0394170740037225,True,45025811,53054879
209,2025-12-28T09:31:37.828866+00:00,Pollard Rho,52,2388838954481869,0.0031399639992741,True,45025811,53054879
210,2025-12-28T09:31:37.832016+00:00,Pollard p-1,52,2388838954481869,47.8878776690035,True,53054879,45025811
211,2025-12-28T09:32:25.719952+00:00,Lenstra,52,2388838954481869,0.1572450719977496,True,45025811,53054879
212,2025-12-28T09:32:32.075164+00:00,Fermat,52,2484305666501851,0.0477166549972025,True,45565283,54521897
213,2025-12-28T09:32:32.122923+00:00,Pollard Rho,52,2484305666501851,0.0009599249970051,True,54521897,45565283
214,2025-12-28T09:32:32.123894+00:00,Pollard p-1,52,2484305666501851,60.0044379059982,False,0,0
215,2025-12-28T09:33:32.128390+00:00,Lenstra,52,2484305666501851,0.0779604340059449,True,45565283,54521897
216,2025-12-28T09:33:38.486529+00:00,Fermat,52,1581539099388197,7.934999302960932e-06,True,39740717,39796441
217,2025-12-28T09:33:38.486552+00:00,Pollard Rho,52,1581539099388197,0.0051848549992428,True,39740717,39796441
218,2025-12-28T09:33:38.491745+00:00,Pollard p-1,52,1581539099388197,60.00903126499907,False,0,0
219,2025-12-28T09:34:38.500817+00:00,Lenstra,52,1581539099388197,0.468087536006351,True,39740717,39796441
220,2025-12-28T09:34:44.876893+00:00,Fermat,52,2618410120243987,0.4126817399956053,True,39018167,67107461
221,2025-12-28T09:34:45.289616+00:00,Pollard Rho,52,2618410120243987,0.0011749409968615,True,67107461,39018167
222,2025-12-28T09:34:45.290803+00:00,Pollard p-1,52,2618410120243987,0.8749477920064237,True,39018167,67107461
223,2025-12-28T09:34:46.165789+00:00,Lenstra,52,2618410120243987,0.0416005009901709,True,39018167,67107461
224,2025-12-28T09:34:52.533015+00:00,Fermat,52,2568310539189443,0.137726869994367,True,43352711,59242213
225,2025-12-28T09:34:52.670781+00:00,Pollard Rho,52,2568310539189443,0.003453179000644,True,43352711,59242213
226,2025-12-28T09:34:52.674245+00:00,Pollard p-1,52,2568310539189443,0.043139802000951,True,59242213,43352711
227,2025-12-28T09:34:52.717422+00:00,Lenstra,52,2568310539189443,0.0547988010075641,True,43352711,59242213
228,2025-12-28T09:34:59.107352+00:00,Fermat,52,2085814065167611,0.129402749997098,True,38922539,53588849
229,2025-12-28T09:34:59.236798+00:00,Pollard Rho,52,2085814065167611,0.0024163280031643,True,53588849,38922539
230,2025-12-28T09:34:59.239226+00:00,Pollard p-1,52,2085814065167611,2.223276585995336,True,53588849,38922539
231,2025-12-28T09:35:01.462541+00:00,Lenstra,52,2085814065167611,0.1343446999962907,True,38922539,53588849
232,2025-12-28T09:35:07.797907+00:00,Fermat,52,3527534942542801,0.0579783240027609,True,54170023,65119687
233,2025-12-28T09:35:07.855927+00:00,Pollard Rho,52,3527534942542801,0.0050151890027336,True,65119687,54170023
234,2025-12-28T09:35:07.860975+00:00,Pollard p-1,52,3527534942542801,60.00508787199942,False,0,0
235,2025-12-28T09:36:07.866107+00:00,Lenstra,52,3527534942542801,0.2992529000039212,True,54170023,65119687
236,2025-12-28T09:36:14.284833+00:00,Fermat,52,3141090041004211,0.0866589699944597,True,49872827,62981993
237,2025-12-28T09:36:14.371533+00:00,Pollard Rho,52,3141090041004211,0.0023676069977227,True,62981993,49872827
238,2025-12-28T09:36:14.373910+00:00,Pollard p-1,52,3141090041004211,60.00793751099991,False,0,0
239,2025-12-28T09:37:14.381889+00:00,Lenstra,52,3141090041004211,0.5039738670020597,True,49872827,62981993
240,2025-12-28T09:37:20.811054+00:00,Fermat,56,47463284509797019,0.2898434879971319,True,195148567,243216157
241,2025-12-28T09:37:21.100938+00:00,Pollard Rho,56,47463284509797019,0.0031694380013504,True,243216157,195148567
242,2025-12-28T09:37:21.104119+00:00,Pollard p-1,56,47463284509797019,0.0869871790055185,True,243216157,195148567
243,2025-12-28T09:37:21.191149+00:00,Lenstra,56,47463284509797019,0.0624154899996938,True,195148567,243216157
244,2025-12-28T09:37:28.117571+00:00,Fermat,56,53392335317333731,0.0793737060012063,True,218846333,243971807
245,2025-12-28T09:37:28.196990+00:00,Pollard Rho,56,53392335317333731,0.0003907460049958,True,243971807,218846333
246,2025-12-28T09:37:28.197398+00:00,Pollard p-1,56,53392335317333731,8.774397649998718,True,218846333,243971807
247,2025-12-28T09:37:36.971856+00:00,Lenstra,56,53392335317333731,0.3705999910016544,True,218846333,243971807
248,2025-12-28T09:37:43.925808+00:00,Fermat,56,46922569202210263,0.1955232940017595,True,197937629,237057347
249,2025-12-28T09:37:44.121388+00:00,Pollard Rho,56,46922569202210263,0.0057125569946947,True,197937629,237057347
250,2025-12-28T09:37:44.127111+00:00,Pollard p-1,56,46922569202210263,60.00226169599773,False,0,0
251,2025-12-28T09:38:44.129412+00:00,Lenstra,56,46922569202210263,0.2530388720042538,True,197937629,237057347
252,2025-12-28T09:38:51.032489+00:00,Fermat,56,66572397028900513,0.0001582280019647,True,257418443,258615491
253,2025-12-28T09:38:51.032659+00:00,Pollard Rho,56,66572397028900513,0.0069546779996016,True,257418443,258615491
254,2025-12-28T09:38:51.039625+00:00,Pollard p-1,56,66572397028900513,60.00971570100228,False,0,0
